MATCH_ID,date,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral,stadium,elo_diff,home_xg,away_xg,home_shots_on,away_shots_on,home_shots_off,away_shots_off,home_possession,away_possession,home_yellow,away_yellow,home_red,away_red,home_corners,away_corners,home_goals_2h,away_goals_2h,home_goals_u15,away_goals_u15
19900429_JAM_SKN,1990-04-29,JAM,SKN,3.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,,-9.424988722154694,1.7,1.21,4,5,11,12,45.0,55.0,0,0,0,0,3,9,,,,
19900429_SUR_GUY,1990-04-29,SUR,GUY,5.0,0.0,CFU Caribbean Cup qualification,Paramaribo,Suriname,False,,0.0,1.21,0.36,5,0,9,0,48.5,51.5,1,2,0,0,5,2,,,,
19900501_GPE_MTQ,1990-05-01,GPE,MTQ,1.0,0.0,Friendly,Paris,France,True,,-25.539808254048694,2.05,0.67,6,3,13,7,49.2,50.8,1,1,0,0,6,5,,,,
19900503_AUT_ARG,1990-05-03,AUT,ARG,1.0,1.0,Friendly,Vienna,Austria,False,,39.70227549383935,1.37,0.41,4,1,8,4,56.0,44.0,1,1,0,0,4,2,,,,
19900504_COL_POL,1990-05-04,COL,POL,2.0,1.0,Marlboro Cup,Chicago,United States,True,,-31.664898948959262,1.28,0.85,4,3,9,6,43.1,56.9,3,2,0,0,6,0,,,,
19900505_BRA_BUL,1990-05-05,BRA,BUL,2.0,1.0,Friendly,Campinas,Brazil,False,,-10.0,0.88,0.91,3,2,5,5,45.5,54.5,1,0,0,0,4,4,,,,
19900505_USA_MLT,1990-05-05,USA,MLT,1.0,0.0,Friendly,Piscataway,United States,False,,-6.773163806932189,0.61,1.84,3,6,7,14,49.5,50.5,1,1,0,0,5,6,,,,
19900506_CAY_JAM,1990-05-06,CAY,JAM,1.0,2.0,Friendly,George Town,Cayman Islands,False,,-17.00894161202359,1.38,1.16,6,4,13,8,47.9,52.1,0,0,0,0,5,6,,,,
19900506_CRC_POL,1990-05-06,CRC,POL,0.0,2.0,Marlboro Cup,Chicago,United States,True,,-16.3489412571671,0.05,1.13,1,3,2,6,56.8,43.2,2,4,0,0,1,1,,,,
19900506_Saint-Martin_GPE,1990-05-06,Saint Martin,GPE,2.0,1.0,CFU Caribbean Cup qualification,Marigot,Saint Martin,False,,5.266226435591761,0.67,1.26,3,3,8,7,51.5,48.5,3,0,0,0,6,7,,,,
19900507_JEY_GGY,1990-05-07,JEY,GGY,2.0,1.0,Muratti Vase,Jersey,Jersey,False,,-16.0,1.13,0.36,5,1,12,3,55.8,44.2,2,3,0,0,11,1,,,,
19900508_Andalusia_URU,1990-05-08,Andalusia,URU,1.0,1.0,Friendly,Seville,Spain,False,,-20.48342868580994,1.15,0.69,4,2,9,3,53.2,46.8,2,1,0,0,8,1,,,,
19900508_SUI_ARG,1990-05-08,SUI,ARG,1.0,1.0,Friendly,Bern,Switzerland,False,,19.128112679588185,1.05,0.79,2,4,3,8,50.2,49.8,1,5,0,0,4,6,,,,
19900509_USA_POL,1990-05-09,USA,POL,3.0,1.0,Friendly,Hershey,United States,False,,-28.174765967641406,0.92,1.25,3,4,8,9,46.4,53.6,0,1,0,0,5,2,,,,
19900513_BRA_German-DR,1990-05-13,BRA,German DR,3.0,3.0,Friendly,Rio de Janeiro,Brazil,False,,-27.84133462601244,1.96,1.5,6,4,14,10,49.0,51.0,1,1,0,0,6,2,,,,
19900513_CAN_MEX,1990-05-13,CAN,MEX,2.0,1.0,NAFU Championship,Burnaby,Canada,False,,-29.602854868490567,1.6,0.53,5,1,11,2,48.4,51.6,3,3,0,0,8,7,,,,
19900513_DMA_GYF,1990-05-13,DMA,GYF,1.0,1.0,CFU Caribbean Cup qualification,Roseau,Dominica,False,,0.0,1.81,0.93,6,2,12,4,43.8,56.2,1,2,0,0,6,5,,,,
19900513_LCA_BER,1990-05-13,LCA,BER,0.0,2.0,CFU Caribbean Cup qualification,Castries,Saint Lucia,False,,-6.866917633112507,1.3,0.78,5,2,11,3,46.7,53.3,0,4,0,0,5,3,,,,
19900515_ENG_DEN,1990-05-15,ENG,DEN,1.0,0.0,Friendly,London,England,False,,9.103623023734144,1.57,0.05,5,0,11,0,46.5,53.5,1,2,0,0,2,0,,,,
19900515_GRN_SUR,1990-05-15,GRN,SUR,3.0,1.0,CFU Caribbean Cup qualification,Georgetown,Guyana,True,,-16.0,1.12,0.29,4,1,10,1,47.9,52.1,3,3,0,0,4,1,,,,
19900516_IRL_FIN,1990-05-16,IRL,FIN,1.0,1.0,Friendly,Dublin,Republic of Ireland,False,,21.91764678775212,1.02,0.92,1,2,1,5,50.7,49.3,0,0,0,0,4,2,,,,
19900516_ISR_RUS,1990-05-16,ISR,RUS,3.0,2.0,Friendly,Ramat Gan,Israel,False,,-42.769668373084414,1.95,1.4,6,4,14,9,48.4,51.6,2,0,0,0,10,6,,,,
19900516_SCO_EGY,1990-05-16,SCO,EGY,1.0,3.0,Friendly,Aberdeen,Scotland,False,,50.6543693595886,1.06,1.13,4,4,10,8,53.3,46.7,0,0,0,0,9,5,,,,
19900517_BRB_SUR,1990-05-17,BRB,SUR,5.0,0.0,Friendly,Bridgetown,Barbados,False,,30.528355802355463,1.42,1.0,5,3,12,8,50.7,49.3,0,0,0,0,5,4,,,,
19900518_MTN_GAM,1990-05-18,MTN,GAM,2.0,0.0,African Cup of Nations qualification,Nouakchott,Mauritania,False,,10.0,0.77,0.54,2,0,3,0,48.8,51.2,1,1,0,0,3,1,,,,
19900518_NIR_URU,1990-05-18,NIR,URU,1.0,0.0,Friendly,Belfast,Northern Ireland,False,,-29.455508353112236,1.27,0.39,3,1,7,4,46.6,53.4,4,2,0,0,2,3,,,,
19900518_ZIM_SWZ,1990-05-18,ZIM,SWZ,4.0,4.0,Friendly,Harare,Zimbabwe,False,,9.44152594661341,1.35,1.79,4,6,10,13,49.1,50.9,1,0,0,0,5,5,,,,
19900519_SCO_POL,1990-05-19,SCO,POL,1.0,1.0,Friendly,Glasgow,Scotland,False,,-16.23959865763686,0.93,0.93,3,3,6,6,51.8,48.2,0,1,0,0,2,3,,,,
19900519_SKN_GPE,1990-05-19,SKN,GPE,2.0,0.0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,False,,-1.41020401735841,1.03,0.78,3,2,5,4,46.5,53.5,1,1,0,0,4,3,,,,
19900520_GUY_CUW,1990-05-20,GUY,CUW,1.0,1.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False,,-16.0,0.43,1.21,2,3,3,6,46.4,53.6,1,2,0,0,3,7,,,,
19900520_JAM_Saint-Martin,1990-05-20,JAM,Saint Martin,1.0,0.0,CFU Caribbean Cup qualification,Kingston,Jamaica,False,,-5.237724236402528,0.69,0.62,3,1,7,1,56.2,43.8,0,1,0,0,4,3,,,,
19900520_WAL_CRC,1990-05-20,WAL,CRC,1.0,0.0,Friendly,Cardiff,Wales,False,,11.65088329277387,1.17,0.54,2,2,3,3,52.6,47.4,2,0,0,0,4,6,,,,
19900521_POL_UAE,1990-05-21,POL,UAE,4.0,0.0,Friendly,Marseille,France,True,,36.021764596044704,2.07,0.6,5,4,11,9,45.3,54.7,0,1,0,0,6,3,,,,
19900521_ROU_EGY,1990-05-21,ROU,EGY,1.0,0.0,Friendly,Bucharest,Romania,False,,47.704102185775355,0.31,1.96,2,6,3,13,49.9,50.1,2,1,0,0,4,7,,,,
19900522_ENG_URU,1990-05-22,ENG,URU,1.0,2.0,Friendly,London,England,False,,19.792418954213872,1.24,0.87,5,2,10,3,46.2,53.8,0,3,0,0,4,1,,,,
19900522_ISR_ARG,1990-05-22,ISR,ARG,1.0,2.0,Friendly,Ramat Gan,Israel,False,,9.779169389521712,0.05,1.55,1,4,3,10,50.4,49.6,0,1,0,0,1,5,,,,
19900526_BEL_ROU,1990-05-26,BEL,ROU,2.0,2.0,Friendly,Brussels,Belgium,False,,-26.78945707799585,0.27,1.85,2,7,5,14,44.1,55.9,0,2,0,0,1,10,,,,
19900526_BER_BRB,1990-05-26,BER,BRB,1.0,1.0,CFU Caribbean Cup qualification,Hamilton,Bermuda,False,,-32.39138133878714,0.48,0.95,1,3,3,8,43.9,56.1,0,3,0,1,2,8,,,,
19900526_EGY_COL,1990-05-26,EGY,COL,1.0,1.0,Friendly,Cairo,Egypt,False,,-51.4390846723436,1.04,0.45,2,3,5,7,46.8,53.2,0,1,0,0,4,2,,,,
19900526_GAM_BFA,1990-05-26,GAM,BFA,0.0,0.0,Friendly,Banjul,Gambia,False,,-25.539610106688087,1.4,0.29,5,2,13,5,52.2,47.8,2,2,0,0,10,4,,,,
19900526_GER_Czechoslovakia,1990-05-26,GER,Czechoslovakia,1.0,0.0,Friendly,Düsseldorf,Germany,False,,21.797467839814317,0.78,0.73,2,2,3,5,47.3,52.7,2,0,0,0,2,8,,,,
19900526_TUR_IRL,1990-05-26,TUR,IRL,0.0,0.0,Friendly,İzmir,Turkey,False,,-30.05936908692661,1.99,0.87,6,5,14,11,52.5,47.5,0,1,0,0,8,5,,,,
19900526_Yugoslavia_ESP,1990-05-26,Yugoslavia,ESP,0.0,1.0,Friendly,Ljubljana,Yugoslavia,False,,0.8142701007891446,1.42,1.12,5,4,9,7,49.6,50.4,0,1,0,0,4,10,,,,
19900527_ATG_LCA,1990-05-27,ATG,LCA,0.0,2.0,CFU Caribbean Cup qualification,St. John's,Antigua and Barbuda,False,,-3.342709213164653,0.05,0.68,0,3,0,7,51.1,48.9,4,2,0,0,1,7,,,,
19900527_CUW_SUR,1990-05-27,CUW,SUR,1.0,1.0,CFU Caribbean Cup qualification,Willemstad,Curaçao,False,,9.123577666970277,0.78,0.93,3,3,7,6,52.7,47.3,0,2,0,0,7,1,,,,
19900527_GEO_LTU,1990-05-27,GEO,LTU,2.0,2.0,Friendly,Tbilisi,Soviet Union,False,,0.0,0.22,1.41,2,4,6,7,47.3,52.7,1,0,0,0,5,3,,,,
19900527_GUY_GRN,1990-05-27,GUY,GRN,0.0,0.0,CFU Caribbean Cup qualification,Georgetown,Guyana,False,,-32.0,1.71,0.92,5,4,11,8,46.6,53.4,0,3,0,0,4,7,,,,
19900527_SWE_FIN,1990-05-27,SWE,FIN,6.0,0.0,Friendly,Solna,Sweden,False,,13.066173317707353,1.95,1.01,6,3,14,5,50.3,49.7,1,0,0,0,7,9,,,,
19900528_HUN_UAE,1990-05-28,HUN,UAE,3.0,0.0,Friendly,Nîmes,France,True,,31.417380924022382,1.37,1.87,5,5,9,13,48.1,51.9,0,1,0,0,7,2,,,,
19900528_MLT_SCO,1990-05-28,MLT,SCO,1.0,2.0,Friendly,Attard,Malta,False,,-15.209759890469059,1.15,0.25,4,2,9,7,45.9,54.1,1,1,0,0,8,7,,,,
19900529_BER_BRB,1990-05-29,BER,BRB,3.0,0.0,Friendly,Hamilton,Bermuda,False,,-29.41663851180283,1.96,0.72,6,2,15,3,51.7,48.3,1,2,0,0,5,2,,,,
19900530_AUT_NED,1990-05-30,AUT,NED,3.0,2.0,Friendly,Vienna,Austria,False,,28.14255701267325,1.65,0.05,4,2,9,5,52.2,47.8,0,2,0,0,5,4,,,,
19900530_BFA_GHA,1990-05-30,BFA,GHA,1.0,0.0,Friendly,Ouagadougou,Burkina Faso,False,,-0.7337678919757309,1.16,0.22,2,1,3,2,51.6,48.4,1,1,0,0,2,2,,,,
19900530_GER_DEN,1990-05-30,GER,DEN,1.0,0.0,Friendly,Gelsenkirchen,Germany,False,,0.5629012435356344,1.08,0.52,4,3,8,6,44.3,55.7,0,0,0,0,7,3,,,,
19900530_GPE_JAM,1990-05-30,GPE,JAM,0.0,0.0,CFU Caribbean Cup qualification,Pointe-à-Pitre,Guadeloupe,False,,-63.84963174386189,1.08,1.11,3,4,4,8,49.0,51.0,0,1,0,0,2,10,,,,
19900530_GYF_VIN,1990-05-30,GYF,VIN,2.0,2.0,CFU Caribbean Cup qualification,Cayenne,French Guiana,False,,-32.0,0.99,1.19,5,2,11,4,49.5,50.5,1,3,0,0,8,3,,,,
19900530_ISL_ALB,1990-05-30,ISL,ALB,2.0,0.0,UEFA Euro qualification,Reykjavík,Iceland,False,,8.177172966871922,0.2,1.57,2,5,3,11,47.7,52.3,1,2,1,0,5,6,,,,
19900530_ITA_GRE,1990-05-30,ITA,GRE,0.0,0.0,Friendly,Perugia,Italy,False,,-9.712256316679941,0.52,0.32,1,1,3,2,43.8,56.2,2,1,0,0,5,2,,,,
19900530_LIE_USA,1990-05-30,LIE,USA,1.0,4.0,Friendly,Eschen,Liechtenstein,False,,1.80291219167475,1.66,1.36,4,5,9,11,51.4,48.6,0,1,0,0,5,5,,,,
19900530_MTQ_DMA,1990-05-30,MTQ,DMA,0.0,0.0,CFU Caribbean Cup qualification,Fort-de-France,Martinique,False,,30.806034689640455,0.34,0.05,0,1,0,2,46.2,53.8,1,2,0,0,2,3,,,,
19900531_Andalusia_Yugoslavia,1990-05-31,Andalusia,Yugoslavia,0.0,0.0,Friendly,Cádiz,Spain,False,,10.086219216800828,1.72,0.17,6,0,12,0,49.8,50.2,4,2,0,0,5,1,,,,
19900601_JOR_IRQ,1990-06-01,JOR,IRQ,0.0,2.0,Friendly,Amman,Jordan,False,,-0.02216636940420358,0.47,0.98,2,3,5,5,49.1,50.9,0,1,0,0,2,3,,,,
19900602_BEL_MEX,1990-06-02,BEL,MEX,3.0,0.0,Friendly,Brussels,Belgium,False,,-21.168194457653954,1.93,1.37,6,4,14,9,48.3,51.7,3,1,0,0,3,10,,,,
19900602_HUN_COL,1990-06-02,HUN,COL,3.0,1.0,Friendly,Budapest,Hungary,False,,-2.275363330575601,1.13,1.4,3,4,6,10,45.4,54.6,0,3,1,0,6,4,,,,
19900602_MLT_IRL,1990-06-02,MLT,IRL,0.0,3.0,Friendly,Attard,Malta,False,,-54.987592473510404,0.14,2.24,0,7,1,15,46.4,53.6,1,0,0,0,3,14,,,,
19900602_SUI_USA,1990-06-02,SUI,USA,2.0,1.0,Friendly,St. Gallen,Switzerland,False,,-8.245343490688583,1.3,1.24,4,4,10,8,50.3,49.7,3,1,0,0,5,4,,,,
19900602_TUN_ENG,1990-06-02,TUN,ENG,1.0,1.0,Friendly,Tunis,Tunisia,False,,-18.27214083382978,1.12,1.06,4,2,8,4,49.9,50.1,2,1,0,0,12,7,,,,
19900603_GAM_MTN,1990-06-03,GAM,MTN,2.0,1.0,African Cup of Nations qualification,Banjul,Gambia,False,,-40.345452321400444,1.08,0.86,3,2,6,5,58.1,41.9,1,1,0,0,6,7,,,,
19900603_Yugoslavia_NED,1990-06-03,Yugoslavia,NED,0.0,2.0,Friendly,Zagreb,Yugoslavia,False,,9.274954382574379,0.05,0.68,0,2,0,5,54.6,45.4,0,0,0,0,2,0,,,,
19900606_BEL_POL,1990-06-06,BEL,POL,1.0,1.0,Friendly,Brussels,Belgium,False,,-11.570161132378644,0.99,1.21,2,5,5,12,48.3,51.7,1,0,0,1,8,4,,,,
19900606_NOR_DEN,1990-06-06,NOR,DEN,1.0,2.0,Friendly,Trondheim,Norway,False,,34.54694889250777,0.84,0.5,4,2,9,5,51.3,48.7,0,1,0,0,7,6,,,,
19900607_NAM_MRI,1990-06-07,NAM,MRI,1.0,2.0,Friendly,Windhoek,Namibia,False,,10.0,1.09,0.63,4,2,10,4,47.7,52.3,0,1,0,0,8,5,,,,
19900608_ARG_CMR,1990-06-08,ARG,CMR,0.0,1.0,FIFA World Cup,Milan,Italy,True,,14.508358188416423,0.76,1.43,1,4,1,10,43.2,56.8,5,2,0,0,6,6,,,,
19900609_ITA_AUT,1990-06-09,ITA,AUT,1.0,0.0,FIFA World Cup,Rome,Italy,False,,-17.764534509793748,0.68,1.41,1,5,3,11,49.5,50.5,2,2,0,0,4,1,,,,
19900609_RUS_ROU,1990-06-09,RUS,ROU,0.0,2.0,FIFA World Cup,Bari,Italy,True,,-4.250374994504455,0.05,2.02,1,6,2,11,55.9,44.1,1,4,0,0,1,9,,,,
19900609_UAE_COL,1990-06-09,UAE,COL,0.0,2.0,FIFA World Cup,Bologna,Italy,True,,-41.82363849502076,0.15,1.76,2,6,3,11,52.1,47.9,1,2,0,0,3,7,,,,
19900610_BOT_MRI,1990-06-10,BOT,MRI,0.0,1.0,Friendly,Gaborone,Botswana,False,,-9.424988722154694,0.5,0.59,2,4,3,11,53.1,46.9,0,0,0,0,2,3,,,,
19900610_BRA_SWE,1990-06-10,BRA,SWE,2.0,1.0,FIFA World Cup,Turin,Italy,True,,-21.00462371264075,1.28,0.91,5,2,9,5,47.3,52.7,2,2,0,0,3,5,,,,
19900610_GER_Yugoslavia,1990-06-10,GER,Yugoslavia,4.0,1.0,FIFA World Cup,Milan,Italy,True,,30.282209319649837,1.96,1.31,7,6,17,13,50.5,49.5,2,3,0,0,6,5,,,,
19900610_USA_Czechoslovakia,1990-06-10,USA,Czechoslovakia,1.0,5.0,FIFA World Cup,Florence,Italy,True,,37.73165023916886,1.11,1.14,5,5,11,12,49.4,50.6,1,2,0,0,2,7,,,,
19900611_CRC_SCO,1990-06-11,CRC,SCO,1.0,0.0,FIFA World Cup,Genoa,Italy,True,,-39.48986463849269,1.24,1.05,2,3,5,7,44.8,55.2,2,2,0,0,3,3,,,,
19900611_ENG_IRL,1990-06-11,ENG,IRL,1.0,1.0,FIFA World Cup,Cagliari,Italy,True,,-9.880032051159333,1.36,1.22,5,3,11,6,48.9,51.1,2,1,0,0,9,4,,,,
19900612_BEL_KOR,1990-06-12,BEL,KOR,2.0,0.0,FIFA World Cup,Verona,Italy,True,,1.3057126448397867,1.5,0.05,4,0,8,2,49.5,50.5,1,5,0,0,1,2,,,,
19900612_NED_EGY,1990-06-12,NED,EGY,1.0,1.0,FIFA World Cup,Palermo,Italy,True,,38.19556076912272,0.89,0.75,1,3,1,6,56.2,43.8,2,2,0,0,3,3,,,,
19900613_ARG_RUS,1990-06-13,ARG,RUS,2.0,0.0,FIFA World Cup,Naples,Italy,True,,-21.112996975999295,1.42,1.16,4,4,8,9,49.6,50.4,1,2,0,0,9,4,,,,
19900613_URU_ESP,1990-06-13,URU,ESP,0.0,0.0,FIFA World Cup,Udine,Italy,True,,9.882572109662306,0.89,1.99,4,8,10,17,60.3,39.7,2,6,0,0,6,8,,,,
19900614_CMR_ROU,1990-06-14,CMR,ROU,2.0,1.0,FIFA World Cup,Bari,Italy,True,,-37.28130894534638,0.92,0.21,2,1,5,3,50.8,49.2,2,1,0,0,6,1,,,,
19900614_ITA_USA,1990-06-14,ITA,USA,1.0,0.0,FIFA World Cup,Rome,Italy,False,,64.09003838513036,1.19,0.77,5,3,10,8,48.9,51.1,0,3,0,0,4,9,,,,
19900614_Yugoslavia_COL,1990-06-14,Yugoslavia,COL,1.0,0.0,FIFA World Cup,Bologna,Italy,True,,-54.53549850747345,0.05,0.62,1,1,0,3,39.3,60.7,2,2,0,0,4,1,,,,
19900615_AUT_Czechoslovakia,1990-06-15,AUT,Czechoslovakia,0.0,1.0,FIFA World Cup,Florence,Italy,True,,15.94167558093477,0.58,0.1,3,1,4,4,42.2,57.8,0,3,0,1,3,1,,,,
19900615_GER_UAE,1990-06-15,GER,UAE,5.0,1.0,FIFA World Cup,Milan,Italy,True,,103.64686952991792,1.83,0.62,5,3,13,7,51.4,48.6,5,1,0,0,8,8,,,,
19900616_BRA_CRC,1990-06-16,BRA,CRC,1.0,0.0,FIFA World Cup,Turin,Italy,True,,40.76673009511137,1.51,0.92,6,5,11,12,50.3,49.7,4,3,0,0,10,4,,,,
19900616_ENG_NED,1990-06-16,ENG,NED,0.0,0.0,FIFA World Cup,Cagliari,Italy,True,,29.272073679794175,0.48,1.11,2,0,3,0,47.4,52.6,1,4,0,0,5,1,,,,
19900616_SWE_SCO,1990-06-16,SWE,SCO,1.0,2.0,FIFA World Cup,Genoa,Italy,True,,24.815476779018127,1.25,0.28,3,2,6,4,50.2,49.8,2,0,0,0,2,2,,,,
19900617_BEL_URU,1990-06-17,BEL,URU,3.0,1.0,FIFA World Cup,Verona,Italy,True,,6.990548393365543,1.71,0.64,8,1,16,0,58.9,41.1,1,1,0,0,15,4,,,,
19900617_IRL_EGY,1990-06-17,IRL,EGY,0.0,0.0,FIFA World Cup,Palermo,Italy,True,,70.72730209763085,0.59,0.8,3,3,6,5,57.9,42.1,1,4,0,1,1,1,,,,
19900617_KOR_ESP,1990-06-17,KOR,ESP,1.0,3.0,FIFA World Cup,Udine,Italy,True,,-33.61716181536144,0.72,2.34,3,7,9,15,43.7,56.3,3,2,0,0,11,6,,,,
19900618_ARG_ROU,1990-06-18,ARG,ROU,1.0,1.0,FIFA World Cup,Naples,Italy,True,,-20.754085940732693,1.2,0.99,4,2,9,6,46.8,53.2,3,0,0,0,6,5,,,,
19900618_CMR_RUS,1990-06-18,CMR,RUS,0.0,4.0,FIFA World Cup,Bari,Italy,True,,66.40398865120551,0.97,1.37,3,5,7,10,45.1,54.9,4,0,0,0,8,6,,,,
19900619_AUT_USA,1990-06-19,AUT,USA,2.0,1.0,FIFA World Cup,Florence,Italy,True,,25.924366870538734,0.86,1.19,2,5,4,10,50.6,49.4,3,4,0,1,2,3,,,,
19900619_GER_COL,1990-06-19,GER,COL,1.0,1.0,FIFA World Cup,Milan,Italy,True,,64.35559355178225,1.04,0.31,4,2,9,3,52.8,47.2,2,3,0,0,7,2,,,,
19900619_ITA_Czechoslovakia,1990-06-19,ITA,Czechoslovakia,2.0,0.0,FIFA World Cup,Rome,Italy,False,,43.15118431083579,0.58,0.05,2,0,3,1,50.6,49.4,4,5,0,0,2,2,,,,
19900619_Yugoslavia_UAE,1990-06-19,Yugoslavia,UAE,4.0,1.0,FIFA World Cup,Bologna,Italy,True,,74.31970279796383,2.11,1.28,4,5,7,9,50.8,49.2,2,2,1,0,5,6,,,,
19900620_BRA_SCO,1990-06-20,BRA,SCO,1.0,0.0,FIFA World Cup,Turin,Italy,True,,50.194722349013546,2.25,0.75,8,4,17,8,46.4,53.6,1,1,0,0,9,6,,,,
19900620_SWE_CRC,1990-06-20,SWE,CRC,1.0,2.0,FIFA World Cup,Genoa,Italy,True,,6.358491607730912,1.77,1.0,6,3,14,7,57.0,43.0,2,5,0,0,8,3,,,,
19900621_BEL_ESP,1990-06-21,BEL,ESP,1.0,2.0,FIFA World Cup,Verona,Italy,True,,17.340307427113657,0.73,1.66,3,5,8,10,49.6,50.4,2,2,0,0,5,4,,,,
19900621_ENG_EGY,1990-06-21,ENG,EGY,1.0,0.0,FIFA World Cup,Cagliari,Italy,True,,55.37532583197526,1.01,0.55,2,1,5,1,52.1,47.9,3,1,0,0,1,1,,,,
19900621_IRL_NED,1990-06-21,IRL,NED,1.0,1.0,FIFA World Cup,Palermo,Italy,True,,30.950943407961404,1.07,0.05,2,1,6,4,51.1,48.9,5,2,0,0,7,1,,,,
19900621_KOR_URU,1990-06-21,KOR,URU,0.0,1.0,FIFA World Cup,Udine,Italy,True,,-40.30262761573749,1.22,0.75,4,1,9,2,42.7,57.3,3,2,0,0,4,1,,,,
19900623_CMR_COL,1990-06-23,CMR,COL,2.0,1.0,FIFA World Cup,Naples,Italy,True,,10.976795412389492,2.11,0.86,7,2,14,4,52.9,47.1,2,4,0,0,6,5,,,,
19900623_Czechoslovakia_CRC,1990-06-23,Czechoslovakia,CRC,4.0,1.0,FIFA World Cup,Bari,Italy,True,,1.9300336907961082,0.96,0.11,4,1,8,5,47.4,52.6,1,2,0,0,3,5,,,,
19900624_BRA_ARG,1990-06-24,BRA,ARG,0.0,1.0,FIFA World Cup,Turin,Italy,True,,74.14606786825198,1.23,1.35,6,5,12,11,59.2,40.8,1,3,0,0,2,6,,,,
19900624_GER_NED,1990-06-24,GER,NED,2.0,1.0,FIFA World Cup,Milan,Italy,True,,52.06511712925294,0.72,0.8,4,1,8,1,50.8,49.2,3,0,0,0,8,3,,,,
19900625_IRL_ROU,1990-06-25,IRL,ROU,0.0,0.0,FIFA World Cup,Genoa,Italy,True,,7.9587031121520795,1.26,0.9,4,5,8,12,47.9,52.1,0,1,0,0,6,12,,,,
19900625_ITA_URU,1990-06-25,ITA,URU,2.0,0.0,FIFA World Cup,Rome,Italy,False,,59.51575079588929,0.94,0.53,4,0,8,0,50.3,49.7,3,2,0,0,4,1,,,,
19900626_ENG_BEL,1990-06-26,ENG,BEL,1.0,0.0,FIFA World Cup,Bologna,Italy,True,,12.37236993429724,1.13,1.29,3,5,8,11,49.2,50.8,1,2,0,0,4,4,,,,
19900626_ESP_Yugoslavia,1990-06-26,ESP,Yugoslavia,1.0,2.0,FIFA World Cup,Verona,Italy,True,,52.00745730676795,1.48,1.36,5,4,9,11,51.5,48.5,1,4,0,0,4,7,,,,
19900630_ITA_IRL,1990-06-30,ITA,IRL,1.0,0.0,FIFA World Cup,Rome,Italy,False,,76.64777919444327,1.15,0.51,3,1,6,3,57.6,42.4,5,1,0,0,1,5,,,,
19900630_Yugoslavia_ARG,1990-06-30,Yugoslavia,ARG,0.0,0.0,FIFA World Cup,Florence,Italy,True,,9.668766907915142,0.52,0.42,3,2,7,5,51.4,48.6,1,2,1,0,6,4,,,,
19900701_CMR_ENG,1990-07-01,CMR,ENG,2.0,3.0,FIFA World Cup,Naples,Italy,True,,-35.73866555748555,1.67,0.79,5,3,10,6,48.9,51.1,1,2,0,0,7,1,,,,
19900701_GER_Czechoslovakia,1990-07-01,GER,Czechoslovakia,1.0,0.0,FIFA World Cup,Milan,Italy,True,,50.992930303087405,1.49,0.52,5,2,12,4,42.4,57.6,2,2,1,0,8,4,,,,
19900703_ITA_ARG,1990-07-03,ITA,ARG,1.0,1.0,FIFA World Cup,Naples,Italy,False,,91.02344638805016,1.34,1.12,5,5,10,10,55.2,44.8,3,4,0,0,2,6,,,,
19900704_GER_ENG,1990-07-04,GER,ENG,1.0,1.0,FIFA World Cup,Turin,Italy,True,,5.0002154982378215,0.99,0.64,3,3,8,6,50.5,49.5,3,4,0,1,2,3,,,,
19900706_MWI_TAN,1990-07-06,MWI,TAN,2.0,0.0,Friendly,Blantyre,Malawi,False,,-0.5875048364121085,0.64,1.1,4,3,8,5,47.4,52.6,0,2,0,0,3,4,,,,
19900707_ITA_ENG,1990-07-07,ITA,ENG,2.0,1.0,FIFA World Cup,Bari,Italy,False,,27.083203661697098,1.34,0.17,2,2,5,6,45.1,54.9,3,1,0,0,4,3,,,,
19900708_GER_ARG,1990-07-08,GER,ARG,1.0,0.0,FIFA World Cup,Rome,Italy,True,,55.95437252425677,1.55,1.43,3,5,6,9,48.3,51.7,3,1,0,0,5,2,,,,
19900709_BRB_GRN,1990-07-09,BRB,GRN,1.0,1.0,Friendly,Bridgetown,Barbados,False,,11.316788478748094,0.75,1.11,3,2,6,6,55.4,44.6,1,2,0,0,5,4,,,,
19900709_MWI_TAN,1990-07-09,MWI,TAN,1.0,1.0,Friendly,Lilongwe,Malawi,False,,19.446314628313075,2.17,1.46,7,4,16,6,50.1,49.9,1,0,0,0,13,4,,,,
19900710_BRB_GRN,1990-07-10,BRB,GRN,4.0,0.0,Friendly,Bridgetown,Barbados,False,,10.665572055384018,1.49,1.2,5,3,10,8,51.5,48.5,0,0,1,0,5,5,,,,
19900711_MWI_TAN,1990-07-11,MWI,TAN,0.0,0.0,Friendly,Mzuzu,Malawi,False,,18.32806226586831,0.92,0.61,2,2,5,5,54.3,45.7,1,0,0,0,6,6,,,,
19900723_BRB_MTQ,1990-07-23,BRB,MTQ,2.0,2.0,CFU Caribbean Cup,Port of Spain,Trinidad and Tobago,True,,22.56003159769398,0.94,0.61,3,2,6,4,45.3,54.7,2,2,0,0,2,0,,,,
19900727_CHN_PRK,1990-07-27,CHN,PRK,2.0,0.0,Dynasty Cup,Beijing,China,False,,0.0,1.01,1.02,4,4,9,6,43.9,56.1,0,0,0,0,4,6,,,,
